QKEY,weight,uses_facebook,uses_x,uses_instagram,uses_tiktok,news_facebook,news_x,news_instagram,news_tiktok,fb_why_news,fb_why_entertain,fb_why_social,fb_why_opinion,fb_why_products,fb_why_interests,fb_why_family,tt_why_news,tt_why_entertain,tt_why_social,tt_why_opinion,tt_why_products,tt_why_interests,tt_why_family,fb_pol_content,tt_pol_content,fb_pol_lean,tt_pol_lean,age_group,gender,education,race_ethnicity,party,ideology,income
202201019985,0.4764001841700563,Yes,No,Yes,Yes,Yes,NA,No,No,Yes,NA,NA,Yes,Yes,NA,Yes,NA,NA,NA,Yes,NA,NA,NA,A little,Most,Mostly liberal,Doesn't lean either way,30-49,Female,Some college,Black non-Hispanic,Republican,Moderate,4
202201020022,0.8975544856174972,Yes,Yes,No,Yes,No,No,NA,No,NA,No,NA,No,No,No,NA,NA,NA,NA,No,NA,NA,NA,Some,Some,Doesn't lean either way,Mostly liberal,50-64,Male,High school graduate,White non-Hispanic,Republican,Conservative,9
202201020174,1.461317986586819,Yes,No,Yes,No,No,NA,No,NA,No,No,No,No,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,Most,NA,Not sure,NA,50-64,Male,Some college,White non-Hispanic,Republican,Conservative,5
202201020179,0.3646953748801451,Yes,No,Yes,Yes,Yes,NA,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,NA,Yes,No,Yes,No,None at all,None at all,NA,NA,50-64,Male,High school graduate,Black non-Hispanic,Independent,Conservative,8
202201020213,0.42743556580574593,Yes,No,No,Yes,No,NA,NA,No,No,No,NA,No,No,No,NA,NA,Yes,No,No,NA,NA,No,Some,Most,Doesn't lean either way,Doesn't lean either way,50-64,Female,Less than high school,Black non-Hispanic,Democrat,Liberal,3
202201020214,0.5522857036431831,Yes,No,Yes,No,No,NA,No,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly liberal,NA,30-49,Female,Some college,Hispanic,Independent,Liberal,1
202201020229,1.495473880635664,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly liberal,NA,50-64,Male,Less than high school,Hispanic,Republican,Conservative,9
202201020272,0.42951510164424656,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,NA,No,Yes,Yes,NA,NA,NA,No,No,NA,NA,NA,None at all,None at all,NA,NA,50-64,Female,High school graduate,Black non-Hispanic,Democrat,Moderate,8
202201020285,0.16426631022427618,No,Yes,Yes,No,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-49,Male,Less than high school,Black non-Hispanic,Independent,Very liberal,5
202201020300,0.7234272406784777,Yes,No,Yes,Yes,Yes,NA,Yes,Yes,No,NA,Yes,Yes,Yes,Yes,Yes,NA,NA,NA,Yes,NA,NA,Yes,Some,None at all,Mostly liberal,NA,30-49,Male,Some college,Black non-Hispanic,Democrat,Moderate,3
202201020344,0.24098801891271648,Yes,No,Yes,No,Yes,NA,No,NA,NA,NA,Yes,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,A little,NA,Not sure,NA,65+,Female,Less than high school,Black non-Hispanic,Democrat,Moderate,8
202201020416,2.8426001011300994,No,Yes,Yes,Yes,NA,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,No,No,NA,None at all,NA,NA,18-29,Female,High school graduate,White non-Hispanic,Democrat,Moderate,6
202201020473,0.4572311325707518,Yes,No,Yes,No,No,NA,No,NA,No,NA,NA,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly conservative,NA,50-64,Female,High school graduate,Black non-Hispanic,Democrat,Moderate,9
202201020522,1.3818548945542906,Yes,No,Yes,No,Yes,NA,No,NA,No,No,NA,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,Most,NA,Mostly liberal,NA,30-49,Male,Less than high school,White non-Hispanic,Republican,Conservative,5
202201020540,0.4929596073410254,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly conservative,NA,30-49,Female,Less than high school,White non-Hispanic,Independent,Moderate,9
202201020570,0.5647714766386209,Yes,Yes,Yes,Yes,Yes,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,No,No,No,Yes,Yes,No,Yes,NA,Some,NA,Mostly conservative,50-64,Female,Less than high school,Black non-Hispanic,Independent,Moderate,2
202201020594,2.360353582728699,No,No,Yes,No,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-29,Male,High school graduate,Black non-Hispanic,Independent,Moderate,5
202201020603,0.09522350056308636,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50-64,Male,Less than high school,Black non-Hispanic,Independent,Liberal,4
202201020637,0.26272920990539417,Yes,No,No,No,Yes,NA,NA,NA,NA,NA,No,Yes,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,Most,NA,Doesn't lean either way,NA,50-64,Female,High school graduate,Black non-Hispanic,Independent,Very liberal,1
202201020643,1.0082917927007735,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,None at all,NA,NA,NA,18-29,Male,Less than high school,Asian non-Hispanic,Republican,Conservative,2
202201020687,0.429406260057123,Yes,No,Yes,No,No,NA,No,NA,NA,NA,NA,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,A little,NA,Doesn't lean either way,NA,30-49,Female,High school graduate,White non-Hispanic,Independent,Moderate,9
202201020701,2.077535884498063,Yes,No,No,Yes,Yes,NA,NA,No,No,NA,NA,Yes,Yes,NA,NA,No,NA,NA,Yes,NA,NA,NA,Some,Some,Not sure,Not sure,50-64,Male,Some college,White non-Hispanic,Something else,Moderate,4
202201020713,0.5405681158381592,Yes,Yes,Yes,No,No,No,No,NA,NA,NA,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly conservative,NA,30-49,Male,High school graduate,White non-Hispanic,Democrat,Very liberal,4
202201020742,0.3888201623882149,Yes,No,No,No,Yes,NA,NA,NA,No,NA,No,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,Some,NA,Not sure,NA,65+,Female,Less than high school,Black non-Hispanic,Democrat,Moderate,5
202201020753,5.326515990547248,Yes,No,Yes,No,No,NA,No,NA,NA,NA,NA,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Not sure,NA,18-29,Male,Some college,Black non-Hispanic,Something else,Conservative,2
202201020805,0.6892442108962068,Yes,No,No,No,No,NA,NA,NA,NA,NA,No,No,No,NA,No,NA,NA,NA,NA,NA,NA,NA,A little,NA,Doesn't lean either way,NA,30-49,Male,Less than high school,Black non-Hispanic,Democrat,Moderate,7
202201020891,0.7863970104830789,Yes,No,No,No,Yes,NA,NA,NA,NA,NA,NA,No,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,None at all,NA,NA,NA,65+,Male,Some college,White non-Hispanic,Republican,Conservative,3
202201020914,0.45095358730584423,Yes,Yes,No,No,No,No,NA,NA,NA,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,Some,NA,Not sure,NA,30-49,Male,Less than high school,Other,Independent,Moderate,2
202201020989,0.5169363372662149,Yes,No,No,No,Yes,NA,NA,NA,NA,NA,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,A little,NA,Doesn't lean either way,NA,50-64,Female,High school graduate,White non-Hispanic,Independent,Moderate,9
202201021023,0.6713673571553695,Yes,No,No,No,Yes,NA,NA,NA,Yes,Yes,No,Yes,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,Some,NA,Not sure,NA,65+,Female,Some college,Black non-Hispanic,Democrat,Very conservative,5
202201021088,0.9124481067237956,Yes,Yes,Yes,No,No,Yes,No,NA,NA,NA,NA,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly conservative,NA,30-49,Male,Less than high school,Hispanic,Republican,Very conservative,7
202201021166,0.312520816199222,Yes,Yes,Yes,No,Yes,No,No,NA,No,NA,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,Some,NA,Not sure,NA,50-64,Female,Some college,Black non-Hispanic,Democrat,Moderate,6
202201021209,0.3779664399286288,Yes,No,Yes,No,Yes,NA,Yes,NA,No,NA,Yes,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,A little,NA,Not sure,NA,50-64,Female,High school graduate,Black non-Hispanic,Democrat,Moderate,1
202201021222,0.7977842530307498,Yes,Yes,Yes,Yes,No,No,No,No,NA,NA,No,Yes,Yes,No,NA,NA,NA,NA,Yes,NA,NA,NA,Some,A little,Doesn't lean either way,Doesn't lean either way,30-49,Male,Some college,Black non-Hispanic,Republican,Conservative,1
202201021231,0.44560349996007453,No,Yes,Yes,No,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-49,Male,Less than high school,White non-Hispanic,Something else,Moderate,9
202201021259,0.2988240544267157,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50-64,Female,High school graduate,White non-Hispanic,Independent,Moderate,4
202201021280,0.4050406544869145,Yes,No,Yes,Yes,No,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,NA,NA,NA,Yes,Yes,NA,No,No,Some,A little,Not sure,Mostly liberal,18-29,Female,Less than high school,Hispanic,Democrat,Moderate,7
202201021282,0.19200143723875548,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,None at all,NA,NA,NA,65+,Male,High school graduate,Black non-Hispanic,Something else,Moderate,1
202201021343,0.49462949991871746,Yes,No,No,No,Yes,NA,NA,NA,No,NA,NA,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,A little,NA,NA,NA,30-49,Female,Some college,Black non-Hispanic,Democrat,NA,2
202201021344,1.314991168866505,Yes,No,Yes,Yes,No,NA,No,No,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,Yes,NA,NA,NA,Some,A little,Doesn't lean either way,Doesn't lean either way,50-64,Male,Some college,Black non-Hispanic,Democrat,Moderate,2
202201021370,0.27618198919879156,Yes,No,Yes,Yes,No,NA,No,No,NA,NA,No,Yes,Yes,No,No,No,NA,Yes,Yes,No,No,Yes,A little,Some,Doesn't lean either way,Doesn't lean either way,50-64,Male,High school graduate,Black non-Hispanic,Independent,Moderate,4
202201021463,0.5051508086703274,Yes,No,No,Yes,Yes,NA,NA,No,No,No,No,Yes,Yes,No,NA,No,No,No,No,No,Yes,No,Some,Most,Mostly liberal,Mostly liberal,18-29,Male,Less than high school,Black non-Hispanic,Democrat,Moderate,5
202201021495,0.24837027120272748,Yes,No,Yes,Yes,Yes,NA,Yes,Yes,No,NA,NA,No,Yes,NA,No,No,NA,NA,No,NA,NA,Yes,A little,None at all,Not sure,NA,50-64,Female,Some college,Black non-Hispanic,Independent,Moderate,1
202201021500,0.17700513720150568,Yes,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Doesn't lean either way,NA,65+,Male,Less than high school,Black non-Hispanic,Democrat,Liberal,NA
202201021505,0.20656323586384256,Yes,Yes,Yes,Yes,No,No,No,No,NA,No,NA,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Some,A little,Mostly liberal,Mostly liberal,30-49,Female,Less than high school,White non-Hispanic,Democrat,Liberal,1
202201021507,0.47509697092657543,Yes,No,Yes,No,No,NA,No,NA,NA,NA,No,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,None at all,NA,NA,NA,65+,Female,High school graduate,Black non-Hispanic,Democrat,Conservative,3
202201021525,0.2830152170983521,Yes,Yes,Yes,No,No,No,No,NA,No,NA,No,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,Some,NA,Doesn't lean either way,NA,65+,Female,NA,White non-Hispanic,Independent,Moderate,NA
202201021606,0.23896126947861432,Yes,No,Yes,Yes,Yes,NA,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,NA,NA,Yes,Yes,Yes,Yes,Yes,A little,A little,Not sure,Not sure,50-64,Female,High school graduate,Black non-Hispanic,Democrat,Liberal,6
202201021675,0.5613311431720909,Yes,Yes,Yes,No,Yes,No,Yes,NA,Yes,No,NA,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Most,NA,Mostly liberal,NA,65+,Male,Less than high school,White non-Hispanic,Independent,Liberal,9
202201021677,0.874551593635951,Yes,No,Yes,Yes,Yes,NA,Yes,No,NA,No,No,NA,No,Yes,No,No,No,NA,No,No,No,NA,Most,Most,Not sure,Doesn't lean either way,30-49,Female,Some college,Hispanic,Democrat,Liberal,4
202201021744,0.2723883815203485,Yes,No,No,No,No,NA,NA,NA,NA,No,NA,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly liberal,NA,65+,Female,High school graduate,White non-Hispanic,Republican,Conservative,1
202201021747,0.20656323586384256,Yes,No,No,No,Yes,NA,NA,NA,NA,NA,No,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly liberal,NA,30-49,Female,High school graduate,White non-Hispanic,Something else,Conservative,4
202201021762,0.09522350056308636,Yes,No,Yes,No,No,NA,No,NA,NA,NA,No,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,A little,NA,Doesn't lean either way,NA,50-64,Male,High school graduate,Black non-Hispanic,Independent,Moderate,7
202201021811,0.4281514349295704,Yes,No,No,No,No,NA,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,A little,NA,Not sure,NA,65+,Female,Less than high school,White non-Hispanic,Democrat,Liberal,3
202201021899,0.870359508277487,Yes,Yes,Yes,Yes,No,Yes,No,Yes,NA,NA,NA,NA,NA,NA,NA,No,No,No,Yes,NA,No,NA,NA,Most,NA,Mostly liberal,18-29,Male,Less than high school,White non-Hispanic,Democrat,Very liberal,6
202201021934,0.5966771842124328,Yes,No,No,Yes,Yes,NA,NA,No,No,NA,NA,Yes,Yes,Yes,No,NA,NA,NA,Yes,Yes,Yes,No,Some,A little,Not sure,Not sure,30-49,Female,High school graduate,Black non-Hispanic,Democrat,Moderate,1
202201021943,0.5558341367190229,Yes,No,No,Yes,Yes,NA,NA,No,Yes,NA,Yes,Yes,Yes,Yes,Yes,NA,NA,NA,Yes,NA,Yes,Yes,None at all,None at all,NA,NA,30-49,Female,High school graduate,Black non-Hispanic,Democrat,Moderate,1
202201021945,0.609566270865864,Yes,No,Yes,Yes,Yes,NA,Yes,No,No,NA,No,Yes,Yes,No,No,NA,NA,No,Yes,NA,NA,NA,Some,A little,Doesn't lean either way,Doesn't lean either way,30-49,Female,High school graduate,White non-Hispanic,Independent,Liberal,7
202201021981,0.3667308619436926,Yes,No,No,Yes,Yes,NA,NA,No,NA,NA,Yes,No,Yes,Yes,No,Yes,No,NA,No,NA,Yes,Yes,A little,A little,Mostly conservative,Mostly liberal,30-49,Female,Less than high school,Hispanic,Democrat,Liberal,6
202201022094,0.6925381746157445,No,No,Yes,Yes,NA,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,No,No,NA,A little,NA,Doesn't lean either way,50-64,Female,High school graduate,Black non-Hispanic,Democrat,Moderate,1
202201022210,0.20529179702849457,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65+,Male,Less than high school,Black non-Hispanic,Independent,Moderate,NA
202201022315,2.5517045532590235,Yes,No,No,Yes,Yes,NA,NA,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,NA,Yes,Yes,Some,Most,Not sure,Doesn't lean either way,18-29,Female,High school graduate,Black non-Hispanic,Something else,Very conservative,1
202201022356,0.41318013887223703,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,None at all,NA,NA,30-49,Female,High school graduate,Black non-Hispanic,Democrat,Conservative,4
202201022509,0.6308636072590617,Yes,Yes,Yes,Yes,Yes,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Yes,NA,NA,NA,NA,A little,NA,Doesn't lean either way,18-29,Male,Less than high school,White non-Hispanic,Democrat,Liberal,9
202201022560,0.26331314868445566,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-49,Male,Less than high school,Other,Independent,Moderate,8
202201022681,0.20656323586384256,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-49,Male,Less than high school,White non-Hispanic,Independent,Moderate,9
202201022699,1.1544574694569576,Yes,No,Yes,Yes,Yes,NA,Yes,No,No,NA,No,NA,Yes,No,Yes,NA,NA,NA,Yes,No,NA,No,None at all,Some,NA,Not sure,30-49,Female,High school graduate,Black non-Hispanic,Democrat,Very conservative,4
202201022759,0.3494374203122224,Yes,No,Yes,Yes,Yes,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,NA,Yes,Yes,Yes,Yes,A little,Some,Doesn't lean either way,NA,30-49,Female,High school graduate,Black non-Hispanic,Independent,Moderate,1
202201022816,0.3770884749771268,Yes,No,Yes,Yes,Yes,NA,Yes,Yes,No,NA,NA,Yes,Yes,No,NA,NA,NA,NA,Yes,NA,NA,No,Some,Some,Not sure,Not sure,50-64,Female,NA,Black non-Hispanic,NA,Moderate,NA
202201022850,1.345906770506109,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-29,Male,Some college,Hispanic,Republican,Conservative,5
202201022901,0.3922239956514538,Yes,No,Yes,Yes,No,NA,No,No,NA,NA,NA,Yes,Yes,No,NA,NA,No,Yes,Yes,NA,No,NA,A little,Some,Not sure,Mostly liberal,65+,Female,Less than high school,White non-Hispanic,Democrat,Liberal,5
202201022961,0.8338071134360473,Yes,No,No,Yes,Yes,NA,NA,No,NA,NA,NA,No,Yes,No,NA,NA,NA,NA,Yes,NA,NA,NA,Some,None at all,Not sure,NA,50-64,Female,High school graduate,White non-Hispanic,Democrat,Moderate,8
202201023064,0.5605506834654728,Yes,No,No,No,No,NA,NA,NA,No,No,No,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,A little,NA,Not sure,NA,65+,Male,Less than high school,White non-Hispanic,Republican,Conservative,9
202201023080,1.5300939679387782,Yes,No,No,Yes,No,NA,NA,No,Yes,NA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,None at all,All or almost all,NA,Not sure,65+,Male,Some college,Black non-Hispanic,Democrat,Liberal,2
202201023087,0.5771063273094985,Yes,No,No,Yes,No,NA,NA,No,NA,NA,NA,Yes,NA,No,No,NA,NA,NA,Yes,NA,NA,No,A little,Some,Doesn't lean either way,Doesn't lean either way,50-64,Female,High school graduate,Black non-Hispanic,Something else,Conservative,1
202201023132,1.8926195046573664,No,No,Yes,No,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-49,Female,High school graduate,Black non-Hispanic,Something else,NA,5
202201023144,0.4491960430351,Yes,Yes,Yes,No,No,No,Yes,NA,NA,NA,No,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,None at all,NA,NA,NA,30-49,Female,High school graduate,Black non-Hispanic,Something else,Very liberal,1
202201023250,0.35664118646790294,No,No,Yes,No,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65+,Female,High school graduate,Other,Something else,Very conservative,1
202201023293,1.0132399391219586,Yes,Yes,Yes,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,None at all,NA,NA,18-29,Female,Some college,Black non-Hispanic,Something else,Very liberal,4
202201023299,0.5418101307752377,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,None at all,NA,NA,NA,50-64,Female,Some college,Black non-Hispanic,Democrat,Liberal,1
202201023332,0.5802408313212644,Yes,No,Yes,No,Yes,NA,Yes,NA,No,No,NA,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Not sure,NA,50-64,Male,Some college,Black non-Hispanic,Something else,NA,3
202201023368,0.6633484103535716,Yes,No,No,No,No,NA,NA,NA,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,Most,NA,Mostly liberal,NA,65+,Male,Some college,White non-Hispanic,Republican,Very conservative,3
202201023387,0.3619513028034718,No,No,No,Yes,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,NA,NA,NA,NA,Most,NA,Not sure,50-64,Male,High school graduate,Other,Republican,Moderate,7
202201023454,0.5856011116038194,Yes,No,Yes,Yes,Yes,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Most,Some,Mostly liberal,Not sure,30-49,Female,Some college,Black non-Hispanic,Democrat,Conservative,1
202201023509,0.3539980876829235,Yes,Yes,Yes,Yes,Yes,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Yes,Yes,Yes,Yes,NA,Most,NA,Mostly conservative,30-49,NA,Less than high school,Other,Independent,Liberal,1
202201023539,0.7891812018046582,Yes,No,Yes,Yes,Yes,NA,No,No,No,No,NA,Yes,Yes,No,Yes,No,No,NA,Yes,Yes,Yes,Yes,Some,Some,Not sure,Not sure,18-29,Female,Some college,White non-Hispanic,Republican,Moderate,8
202201023564,0.8476211951773449,No,No,Yes,Yes,NA,NA,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,No,No,NA,Some,NA,Mostly liberal,30-49,Female,Some college,Black non-Hispanic,Republican,Moderate,2
202201023571,0.8322360049137476,Yes,No,Yes,No,No,NA,No,NA,NA,NA,No,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Doesn't lean either way,NA,30-49,Male,Less than high school,Asian non-Hispanic,Democrat,Liberal,4
202201023615,0.4225994196093187,Yes,No,Yes,Yes,Yes,NA,Yes,No,No,No,No,Yes,Yes,Yes,No,NA,No,No,Yes,No,Yes,Yes,Some,A little,Doesn't lean either way,Doesn't lean either way,30-49,Female,High school graduate,Black non-Hispanic,Democrat,Moderate,5
202201023618,0.33836943191838476,No,No,No,Yes,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No,NA,Some,NA,Not sure,65+,Female,High school graduate,White non-Hispanic,Independent,Liberal,3
202201023692,0.4884186113491679,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly conservative,NA,65+,Female,Some college,White non-Hispanic,Republican,Very conservative,1
202201023706,0.472567809325904,Yes,No,Yes,Yes,Yes,NA,Yes,Yes,No,No,NA,Yes,No,Yes,No,Yes,Yes,No,No,NA,No,No,Some,Some,NA,NA,30-49,NA,High school graduate,NA,Something else,Liberal,NA
202201023737,0.7585133089790856,Yes,No,Yes,Yes,Yes,NA,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,None at all,A little,NA,Mostly conservative,30-49,Female,Some college,Black non-Hispanic,Democrat,Liberal,1
202201023806,2.6310451029423727,Yes,No,Yes,Yes,No,NA,No,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,Yes,No,None at all,None at all,NA,NA,18-29,Female,Some college,Black non-Hispanic,Something else,Very conservative,NA
202201023966,0.590817504211608,Yes,No,Yes,Yes,No,NA,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,NA,NA,NA,Yes,NA,No,No,Some,Some,Not sure,Not sure,18-29,Female,Less than high school,White non-Hispanic,Independent,Moderate,3
202201024076,0.20656323586384256,Yes,No,Yes,No,Yes,NA,No,NA,NA,NA,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,Some,NA,Mostly conservative,NA,30-49,Male,High school graduate,Other,Democrat,Very liberal,1
202201024222,0.5726158704176139,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65+,Female,Less than high school,White non-Hispanic,Something else,Conservative,3
202201024325,0.5619373121578028,Yes,No,Yes,Yes,No,NA,No,No,NA,NA,NA,No,Yes,No,No,NA,NA,NA,Yes,Yes,NA,Yes,A little,Some,Doesn't lean either way,Doesn't lean either way,30-49,Female,High school graduate,Black non-Hispanic,Republican,Moderate,3
202201024327,0.38610338584174786,Yes,No,No,Yes,Yes,NA,NA,No,No,NA,NA,NA,Yes,NA,NA,No,No,No,No,Yes,No,NA,Some,A little,Mostly conservative,Not sure,50-64,Female,Some college,Black non-Hispanic,Democrat,Moderate,1
202201024350,0.5347898499728521,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,NA,NA,Yes,NA,NA,No,Some,Some,Not sure,Not sure,30-49,Male,Less than high school,Black non-Hispanic,Democrat,Moderate,4
202201024401,0.27518516624891753,Yes,No,Yes,Yes,No,NA,No,No,NA,NA,NA,No,Yes,NA,NA,No,Yes,Yes,Yes,No,Yes,NA,Some,Most,Not sure,Mostly liberal,50-64,Male,High school graduate,Black non-Hispanic,Democrat,Liberal,6
202201024438,1.7852953791285733,Yes,Yes,Yes,No,No,No,No,NA,NA,NA,NA,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,A little,NA,Not sure,NA,65+,Female,Less than high school,White non-Hispanic,Independent,Liberal,8
202201024518,0.5754443288707233,Yes,No,Yes,Yes,No,NA,Yes,Yes,NA,No,NA,No,Yes,Yes,Yes,Yes,Yes,No,Yes,NA,No,No,Some,Some,Doesn't lean either way,Doesn't lean either way,50-64,Male,Some college,Black non-Hispanic,Independent,Moderate,3
202201024519,0.682322534033095,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No,Yes,NA,Yes,No,NA,A little,NA,Doesn't lean either way,50-64,Male,High school graduate,White non-Hispanic,Republican,Conservative,8
202201024523,0.386162831574799,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,No,NA,Some,NA,Not sure,30-49,Female,Some college,Black non-Hispanic,Something else,Conservative,1
202201024568,0.30025178169518374,Yes,Yes,No,No,No,No,NA,NA,NA,NA,NA,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,A little,NA,Not sure,NA,65+,Female,High school graduate,White non-Hispanic,Independent,Liberal,6
